500 500
0 0 2103
0 1 2069
0 2 2158
0 3 3704
0 4 1839
0 5 2266
0 6 2267
0 7 2297
0 8 3625
0 9 2343
0 10 2331
0 11 3598
0 12 3242
0 13 2168
0 14 3605
0 15 3169
0 16 2514
0 17 1928
0 18 1837
0 19 2026
0 20 3012
0 21 2271
0 22 3207
0 23 1391
0 24 3112
0 25 2579
0 26 2688
0 27 3065
0 28 1542
0 29 2642
0 30 4040
0 31 3492
0 32 2087
0 33 2478
0 34 2529
0 35 2543
0 36 2769
0 37 3027
0 38 3340
0 39 1851
0 40 3387
0 41 1947
0 42 2741
0 43 2196
0 44 3143
0 45 3430
0 46 4500
0 47 2332
0 48 4266
0 49 2521
0 50 2189
0 51 2864
0 52 2175
0 53 3259
0 54 3013
0 55 2351
0 56 3527
0 57 3126
0 58 1949
0 59 2659
0 60 3488
0 61 3201
0 62 2699
0 63 2559
0 64 2659
0 65 2339
0 66 2326
0 67 2452
0 68 1623
0 69 2014
0 70 2104
0 71 2622
0 72 3556
0 73 1819
0 74 3981
0 75 2914
0 76 3089
0 77 2474
0 78 2500
0 79 3191
0 80 3077
0 81 2247
0 82 2461
0 83 3447
0 84 2292
0 85 1895
0 86 2357
0 87 3269
0 88 2438
0 89 2591
0 90 2751
0 91 2484
0 92 1989
0 93 3644
0 94 2746
0 95 2580
0 96 2039
0 97 3180
0 98 3045
0 99 2796
0 100 2667
0 101 1461
0 102 2183
0 103 2571
0 104 2970
0 105 3813
0 106 3897
0 107 3172
0 108 2599
0 109 2431
0 110 1497
0 111 2444
0 112 2142
0 113 2988
0 114 2640
0 115 2495
0 116 2305
0 117 3368
0 118 1464
0 119 2455
0 120 1788
0 121 2887
0 122 2752
0 123 2703
0 124 1647
0 125 3295
0 126 4258
0 127 2418
0 128 2201
0 129 3115
0 130 2516
0 131 1944
0 132 3132
0 133 2700
0 134 2390
0 135 3389
0 136 3270
0 137 2653
0 138 3667
0 139 2251
0 140 2911
0 141 2101
0 142 3078
0 143 3220
0 144 3241
0 145 1772
0 146 2695
0 147 2510
0 148 2509
0 149 2618
0 150 2007
0 151 2323
0 152 1327
0 153 1505
0 154 2995
0 155 3221
0 156 2825
0 157 1446
0 158 1972
0 159 1870
0 160 3044
0 161 3359
0 162 2748
0 163 1995
0 164 4210
0 165 2418
0 166 2685
0 167 1025
0 168 2097
0 169 4241
0 170 2179
0 171 2105
0 172 4289
0 173 2651
0 174 2504
0 175 3040
0 176 1957
0 177 2142
0 178 3243
0 179 3182
0 180 3202
0 181 3372
0 182 2433
0 183 2350
0 184 3599
0 185 2776
0 186 2584
0 187 1721
0 188 2852
0 189 1267
0 190 2328
0 191 2184
0 192 3562
0 193 3282
0 194 1281
0 195 3286
0 196 2538
0 197 2256
0 198 2645
0 199 2687
0 200 1736
0 201 3494
0 202 2323
0 203 3008
0 204 1586
0 205 2608
0 206 1780
0 207 3435
0 208 3348
0 209 3146
0 210 2375
0 211 1710
0 212 2617
0 213 1958
0 214 1894
0 215 3337
0 216 3826
0 217 2829
0 218 2281
0 219 2981
0 220 1617
0 221 2184
0 222 2076
0 223 2197
0 224 2560
0 225 3032
0 226 2327
0 227 3357
0 228 3173
0 229 1998
0 230 2769
0 231 1668
0 232 3500
0 233 2411
0 234 3092
0 235 2026
0 236 2862
0 237 1881
0 238 2959
0 239 2635
0 240 2444
0 241 2959
0 242 1766
0 243 2082
0 244 2103
0 245 3010
0 246 3209
0 247 1639
0 248 3492
0 249 2351
0 250 2275
0 251 4156
0 252 3149
0 253 2821
0 254 3398
0 255 2631
0 256 3115
0 257 3368
0 258 3083
0 259 3496
0 260 2274
0 261 1554
0 262 2332
0 263 2750
0 264 2806
0 265 2887
0 266 3611
0 267 3172
0 268 2026
0 269 3591
0 270 3356
0 271 1391
0 272 3724
0 273 2442
0 274 2461
0 275 2330
0 276 2875
0 277 3537
0 278 3113
0 279 2494
0 280 1817
0 281 3724
0 282 1888
0 283 2359
0 284 2794
0 285 2916
0 286 2698
0 287 3042
0 288 3174
0 289 1876
0 290 2783
0 291 3464
0 292 3360
0 293 3199
0 294 2717
0 295 2481
0 296 2029
0 297 2495
0 298 2776
0 299 3182
0 300 2403
0 301 2643
0 302 2765
