25 25
0 0 422
0 1 425
0 2 314
0 3 712
0 4 685
0 5 241
0 6 704
0 7 405
0 8 547
0 9 342
0 10 538
0 11 492
0 12 334
0 13 692
0 14 469
0 15 133
0 16 447
0 17 329
0 18 666
0 19 729
0 20 1000
0 21 327
0 22 719
0 23 692
0 24 130
1 0 627
1 1 1060
1 2 406
1 3 705
1 4 676
1 5 602
1 6 1014
1 7 669
1 8 573
1 9 357
1 10 745
1 11 782
1 12 496
1 13 727
1 14 862
1 15 487
1 16 1352
1 17 542
1 18 759
1 19 1121
1 20 932
1 21 543
1 22 772
1 23 828
2 0 1069
2 1 1407
2 2 1180
2 3 1093
2 4 1802
2 5 1337
2 6 1413
2 7 1259
2 8 609
2 9 857
2 10 1517
2 11 1091
2 12 848
2 13 1019
2 14 1195
2 15 347
2 16 913
2 17 894
2 18 557
2 19 630
2 20 1828
2 21 916
2 22 1233
2 23 918
2 24 398
3 0 545
3 1 901
3 2 921
3 3 487
3 4 1192
3 5 794
3 6 533
3 7 713
3 8 692
3 9 417
3 10 740
3 11 1356
3 12 594
3 13 528
3 14 913
3 15 655
3 16 1256
3 17 551
3 18 367
3 19 667
3 20 1335
3 21 1009
3 22 1094
3 23 388
3 24 472
4 0 859
4 1 945
4 2 647
4 3 611
4 4 1329
4 5 873
4 6 1288
4 7 871
4 8 565
4 9 598
4 10 979
4 11 1288
4 12 659
4 13 713
4 14 756
4 15 240
4 16 908
4 17 685
4 18 924
4 19 1387
4 20 1583
4 21 720
4 22 1383
4 23 944
4 24 344
5 0 87
5 1 483
5 2 130
5 3 680
5 4 510
5 5 349
5 6 725
5 7 441
5 8 165
5 9 234
5 10 666
5 11 317
5 12 344
5 13 327
5 14 379
5 15 361
5 16 396
5 17 313
5 18 351
5 19 568
5 20 381
5 21 424
5 22 539
5 23 368
5 24 20
6 0 360
6 1 333
6 2 325
6 3 19
6 4 915
6 5 1024
6 6 673
6 7 785
6 8 13
6 9 454
6 10 699
6 11 477
6 12 687
6 13 412
6 14 79
6 15 312
6 16 378
6 17 282
6 18 31
6 19 449
6 20 679
6 21 483
6 22 173
6 23 359
