100 100
0 0 2772
0 1 2519
0 2 3029
0 3 3753
0 4 3580
0 5 2620
0 6 2004
0 7 2836
0 8 3374
0 9 2315
0 10 2257
0 11 2820
0 12 3686
0 13 2207
0 14 2602
0 15 2544
0 16 2725
0 17 3746
0 18 2463
0 19 2623
0 20 2886
0 21 2366
0 22 2746
0 23 2250
0 24 3353
0 25 2190
0 26 2114
0 27 1674
0 28 2685
0 29 3197
0 30 2302
0 31 3519
0 32 3187
0 33 2835
0 34 3332
0 35 3218
0 36 2041
0 37 2718
0 38 3129
0 39 2950
0 40 2562
0 41 1270
0 42 2192
0 43 2146
0 44 2251
0 45 3130
0 46 3056
0 47 2813
0 48 3945
0 49 2769
0 50 3274
0 51 2962
0 52 2842
0 53 2648
0 54 3236
0 55 2524
0 56 1675
0 57 2801
0 58 3166
0 59 2819
0 60 2113
0 61 2820
0 62 2607
0 63 2621
0 64 3575
0 65 2650
0 66 2994
0 67 2667
0 68 2426
0 69 2762
0 70 2721
0 71 4421
0 72 2788
0 73 2495
0 74 2599
0 75 2092
0 76 2302
0 77 3400
0 78 3900
0 79 2063
0 80 2273
0 81 2856
0 82 2696
0 83 2061
0 84 3414
0 85 3144
0 86 2287
0 87 2871
0 88 2669
0 89 3070
0 90 2891
0 91 2907
0 92 1997
0 93 2811
0 94 2767
0 95 3226
0 96 3730
0 97 2030
0 98 2250
0 99 2240
1 0 2742
1 1 2262
1 2 2286
1 3 4516
1 4 2361
1 5 3053
1 6 3328
1 7 2867
1 8 2979
1 9 3024
1 10 2845
1 11 1798
1 12 2765
1 13 2191
1 14 2125
1 15 3239
1 16 2459
1 17 2639
1 18 1665
1 19 1402
1 20 2646
1 21 2906
1 22 2235
1 23 2331
1 24 3148
1 25 1695
1 26 2440
1 27 2089
1 28 1739
1 29 2653
1 30 2948
1 31 2740
1 32 2724
1 33 2856
1 34 1691
1 35 1621
1 36 1779
1 37 3548
1 38 2536
1 39 2057
1 40 2371
1 41 2799
1 42 2895
1 43 2289
1 44 3280
1 45 3036
1 46 3376
1 47 2687
1 48 2126
1 49 3172
1 50 3443
1 51 2177
1 52 974
1 53 2511
1 54 3159
1 55 2088
1 56 1910
1 57 3126
1 58 2448
1 59 2572
1 60 2896
1 61 1985
1 62 2321
1 63 2041
1 64 2610
1 65 3238
1 66 3006
1 67 2295
1 68 3340
1 69 2653
1 70 2584
1 71 2602
1 72 2176
1 73 2396
1 74 3056
1 75 3298
1 76 2864
1 77 3625
1 78 1965
1 79 3313
1 80 3266
1 81 2450
1 82 2747
1 83 1642
1 84 3201
1 85 3104
