25 25
0 0 1502
0 1 1289
0 2 1322
0 3 1172
0 4 1159
0 5 1181
0 6 1013
0 7 1171
0 8 711
0 9 1243
0 10 1422
0 11 933
0 12 1292
0 13 1129
0 14 1007
0 15 1503
0 16 1418
0 17 1972
0 18 1070
0 19 902
0 20 1725
0 21 1116
0 22 557
0 23 1717
0 24 1130
1 0 1523
1 1 1579
1 2 1602
1 3 1073
1 4 1576
1 5 2163
1 6 1495
1 7 981
1 8 1015
1 9 1173
1 10 1781
1 11 735
1 12 1364
1 13 1636
1 14 1241
1 15 1754
1 16 873
1 17 1631
1 18 1899
1 19 2189
1 20 1959
1 21 1039
1 22 1174
1 23 1742
1 24 1476
2 0 1685
2 1 1582
2 2 2269
2 3 1813
2 4 1821
2 5 2039
2 6 1652
2 7 1436
2 8 1485
2 9 1452
2 10 1963
2 11 1288
2 12 1632
2 13 2244
2 14 1221
2 15 2425
2 16 1787
2 17 2044
2 18 2373
2 19 1923
2 20 1957
2 21 1465
2 22 1331
2 23 2141
2 24 1750
3 0 1604
3 1 1352
3 2 1903
3 3 1306
3 4 1760
3 5 1907
3 6 1408
3 7 1282
3 8 1159
3 9 1291
3 10 1973
3 11 1123
3 12 1404
3 13 928
3 14 1693
3 15 2230
3 16 1195
3 17 1524
3 18 1626
3 19 1534
3 20 1495
3 21 1074
3 22 1123
3 23 2122
3 24 1902
4 0 1203
4 1 2051
4 2 1748
4 3 1608
4 4 1731
4 5 2297
4 6 1439
4 7 1224
4 8 1039
4 9 1653
4 10 2365
4 11 1123
4 12 1742
4 13 2057
4 14 1449
4 15 2492
4 16 1640
4 17 2621
4 18 1955
4 19 1860
4 20 1662
4 21 1714
4 22 1329
4 23 1963
4 24 1714
5 0 1327
5 1 2242
5 2 2262
5 3 1890
5 4 1503
5 5 2282
5 6 1583
5 7 1418
5 8 1190
5 9 1400
5 10 2738
5 11 1162
5 12 1614
5 13 1901
5 14 1388
5 15 2396
5 16 1366
5 17 2323
5 18 1759
5 19 1915
5 20 2052
5 21 1339
5 22 1398
5 23 2269
5 24 1526
6 0 2172
6 1 2333
6 2 2648
6 3 1580
6 4 1851
6 5 2406
6 6 1824
6 7 1497
6 8 1373
6 9 1705
6 10 2552
6 11 1342
6 12 1852
6 13 1976
6 14 1334
6 15 2381
6 16 1814
6 17 2377
6 18 2133
6 19 1656
6 20 2562
6 21 1486
6 22 1493
6 23 2887
6 24 1819
7 0 1772
7 1 1588
7 2 2329
7 3 2072
7 4 1795
7 5 2047
7 6 1711
7 7 1262
7 8 1339
7 9 1587
7 10 2323
7 11 1168
7 12 1585
7 13 1947
7 14 1489
7 15 2388
7 16 1508
7 17 2405
7 18 2140
7 19 1774
7 20 2433
7 21 1520
7 22 1268
7 23 2179
7 24 2070
8 0 1717
8 1 1234
8 2 2205
8 3 1750
8 4 1750
8 5 1843
8 6 1362
8 7 1271
8 8 1150
8 9 1053
8 10 2006
8 11 1083
8 12 1386
8 13 1146
8 14 1752
8 15 2360
8 16 911
8 17 1617
8 18 1826
8 19 1850
8 20 1833
8 21 860
8 22 963
8 23 2203
8 24 1757
9 0 1417
9 1 1125
9 2 1512
9 3 882
9 4 1349
9 5 1585
9 6 1135
9 7 818
9 8 817
9 9 1268
9 10 1722
9 11 763
9 12 1258
9 13 996
9 14 1026
9 15 1217
9 16 955
9 17 1331
9 18 1174
9 19 1048
9 20 1725
9 21 835
9 22 893
9 23 1395
9 24 1117
10 0 1624
10 1 1200
10 2 1733
10 3 746
10 4 1111
10 5 1027
10 6 1318
10 7 1034
10 8 783
10 9 1308
10 10 1719
10 11 795
10 12 1205
10 13 1344
10 14 837
10 15 1525
10 16 1305
10 17 1637
10 18 1459
10 19 621
10 20 1370
10 21 886
10 22 773
10 23 1832
10 24 989
11 0 1649
11 1 1447
11 2 1655
11 3 963
11 4 1443
11 5 1507
11 6 1148
11 7 1034
11 8 1109
11 9 1096
11 10 1393
11 11 710
11 12 1157
11 13 1439
11 14 809
11 15 1592
11 16 1068
11 17 1573
11 18 1387
11 19 1208
11 20 1607
11 21 979
11 22 991
11 23 1872
11 24 1517
12 0 2140
12 1 1941
12 2 2341
12 3 1381
12 4 1926
12 5 2086
12 6 2194
12 7 1615
12 8 1591
