50 50
0 0 3396
0 1 2247
0 2 2963
0 3 3073
0 4 3291
0 5 3169
0 6 2716
0 7 2306
0 8 1898
0 9 3218
0 10 2993
0 11 2833
0 12 3200
0 13 3125
0 14 2785
0 15 2770
0 16 2801
0 17 3361
0 18 2863
0 19 1942
0 20 2411
0 21 3022
0 22 2649
0 23 2937
0 24 2997
0 25 2670
0 26 2793
0 27 2619
0 28 3016
0 29 3109
0 30 2391
0 31 3700
0 32 2107
0 33 3750
0 34 2659
0 35 2603
0 36 2562
0 37 3080
0 38 2948
0 39 2698
0 40 3016
0 41 2549
0 42 3081
0 43 3016
0 44 3630
0 45 2268
0 46 2064
0 47 2154
0 48 2763
0 49 2400
1 0 3620
1 1 2630
1 2 3029
1 3 3354
1 4 4194
1 5 2978
1 6 2575
1 7 3181
1 8 2722
1 9 3342
1 10 4002
1 11 3484
1 12 3121
1 13 4113
1 14 3688
1 15 2705
1 16 3675
1 17 3937
1 18 2898
1 19 2170
1 20 2590
1 21 3317
1 22 2920
1 23 3282
1 24 4123
1 25 3349
1 26 3809
1 27 3525
1 28 3013
1 29 2925
1 30 2383
1 31 3926
1 32 2520
1 33 3674
1 34 2862
1 35 4120
1 36 3033
1 37 3530
1 38 3753
1 39 3187
1 40 3600
1 41 2680
1 42 3445
1 43 3352
1 44 3041
1 45 2865
1 46 2858
1 47 2555
1 48 2517
1 49 3136
2 0 3110
2 1 2508
2 2 3856
2 3 4053
2 4 3609
2 5 3853
2 6 3502
2 7 3592
2 8 2378
2 9 3669
2 10 4410
2 11 3355
2 12 3802
2 13 4576
2 14 3326
2 15 2657
2 16 3941
2 17 3175
2 18 2930
2 19 2750
2 20 3111
2 21 3442
2 22 3236
2 23 3223
2 24 3583
2 25 3431
2 26 3358
2 27 3672
2 28 3599
2 29 3552
2 30 3878
2 31 4150
2 32 1483
2 33 4211
2 34 3656
2 35 2936
2 36 3975
2 37 3474
2 38 2940
2 39 3474
2 40 3673
2 41 2377
2 42 3718
2 43 3387
2 44 3612
2 45 2791
2 46 3092
2 47 3437
2 48 3404
2 49 3519
3 0 3127
3 1 1685
3 2 3968
3 3 3627
3 4 3507
3 5 3773
3 6 3366
3 7 3031
3 8 2778
3 9 4205
3 10 3627
3 11 3281
3 12 3645
3 13 3731
3 14 3409
3 15 3085
3 16 3549
3 17 3048
3 18 3114
3 19 2857
3 20 3063
3 21 3520
3 22 3066
