200 200
0 0 12032
0 1 12805
0 2 11265
0 3 11354
0 4 11952
0 5 11516
0 6 11259
0 7 13110
0 8 10819
0 9 10528
0 10 12216
0 11 10102
0 12 11735
0 13 11010
0 14 10912
0 15 10773
0 16 11448
0 17 10949
0 18 10493
0 19 12135
0 20 10802
0 21 12226
0 22 12070
0 23 12185
0 24 11382
0 25 11822
0 26 12553
0 27 12030
0 28 10225
0 29 11678
0 30 12242
0 31 10870
0 32 11148
0 33 11454
0 34 13018
0 35 10469
0 36 10206
0 37 11952
0 38 12357
0 39 11367
0 40 12618
0 41 10818
0 42 12712
0 43 10899
0 44 10464
0 45 11096
0 46 8885
0 47 11632
0 48 10972
0 49 11870
0 50 12078
0 51 12207
0 52 13395
0 53 12985
0 54 11390
0 55 11352
0 56 11238
0 57 11367
0 58 11433
0 59 13187
0 60 11519
0 61 10763
0 62 10136
0 63 9929
0 64 10492
0 65 10700
0 66 12744
0 67 9650
0 68 11144
0 69 12808
0 70 12276
0 71 12397
0 72 10136
0 73 10976
0 74 11504
0 75 12859
0 76 12239
0 77 13444
0 78 11856
0 79 11248
0 80 12984
0 81 11241
0 82 12443
0 83 10074
0 84 11387
0 85 10553
0 86 10813
0 87 11535
0 88 10908
0 89 10162
0 90 9871
0 91 11077
0 92 10948
0 93 12758
0 94 10819
0 95 11438
0 96 9748
0 97 11575
0 98 12279
0 99 11109
0 100 11424
0 101 9741
0 102 11756
0 103 12410
0 104 12254
0 105 10370
0 106 13123
0 107 12179
0 108 11005
0 109 12416
0 110 11724
0 111 12098
0 112 11326
0 113 10755
0 114 12755
0 115 11707
0 116 10472
0 117 14065
0 118 10157
0 119 10969
0 120 12432
0 121 10954
0 122 10539
0 123 12429
0 124 12865
0 125 13689
0 126 13179
0 127 12392
0 128 11816
0 129 11173
0 130 12010
0 131 10580
0 132 12382
0 133 11916
0 134 11396
0 135 12470
0 136 9482
0 137 11239
0 138 11442
0 139 11023
0 140 12597
0 141 12080
0 142 12500
0 143 11179
0 144 10315
0 145 11321
0 146 10945
0 147 10828
0 148 13126
0 149 10624
0 150 12403
0 151 10755
0 152 10452
0 153 12818
0 154 11678
0 155 12286
0 156 12734
0 157 10991
0 158 11996
0 159 13370
0 160 12438
0 161 11517
0 162 9901
0 163 13147
0 164 10927
0 165 11822
0 166 10391
0 167 10734
0 168 13532
0 169 10880
0 170 10981
0 171 11894
0 172 12440
0 173 9996
0 174 11583
0 175 11958
0 176 11575
0 177 10386
0 178 10997
0 179 11705
0 180 9516
0 181 12723
0 182 11378
0 183 11279
0 184 10669
0 185 11713
0 186 10210
0 187 12923
0 188 12029
0 189 11721
0 190 9448
0 191 12058
0 192 11254
0 193 10665
0 194 10370
0 195 11829
0 196 13769
0 197 11231
0 198 11600
0 199 12689
1 0 13424
1 1 14653
1 2 11968
1 3 12100
1 4 12622
1 5 11943
1 6 12644
1 7 14122
1 8 10686
1 9 10763
1 10 12477
1 11 13341
1 12 12650
1 13 12291
1 14 13944
1 15 11933
1 16 13093
1 17 13019
1 18 13549
1 19 12795
1 20 13520
1 21 15064
1 22 13203
1 23 14018
1 24 14645
1 25 12508
1 26 13036
1 27 12621
1 28 12691
1 29 13129
1 30 14417
1 31 12463
1 32 12396
1 33 13193
1 34 12296
1 35 11197
1 36 12189
1 37 12460
1 38 12835
1 39 12019
1 40 13173
1 41 12087
1 42 12940
1 43 14873
1 44 12207
1 45 11441
1 46 10166
1 47 13026
1 48 12695
1 49 12965
1 50 14141
1 51 14137
1 52 12469
1 53 14736
1 54 12117
1 55 14091
1 56 12205
1 57 12736
1 58 11960
1 59 13808
1 60 13944
1 61 12673
1 62 10528
1 63 11181
1 64 12772
1 65 12284
1 66 12869
1 67 11253
1 68 13958
1 69 12638
1 70 12835
1 71 14404
1 72 10865
1 73 12451
1 74 12698
1 75 12481
1 76 11271
1 77 13212
1 78 13582
1 79 13847
1 80 15230
1 81 10933
1 82 14183
1 83 13346
1 84 13855
1 85 12266
1 86 11528
1 87 12265
1 88 13011
1 89 12810
1 90 11180
1 91 12910
1 92 11947
1 93 12129
1 94 12156
1 95 12854
1 96 11434
1 97 11845
1 98 13926
1 99 13836
1 100 12735
1 101 11964
1 102 13400
1 103 13827
1 104 13312
1 105 12363
1 106 13511
1 107 13612
1 108 12157
1 109 12432
1 110 12913
1 111 12006
1 112 12750
1 113 11231
1 114 11065
1 115 13553
1 116 11708
1 117 13231
1 118 11709
1 119 13383
1 120 12535
1 121 12164
1 122 12453
1 123 12569
1 124 11347
1 125 15075
1 126 14071
1 127 12004
1 128 11446
1 129 12181
1 130 12805
1 131 12206
1 132 13100
1 133 13728
1 134 14163
1 135 12472
1 136 11139
1 137 13361
1 138 12943
1 139 11311
1 140 13081
1 141 12441
1 142 14263
1 143 11149
1 144 11938
1 145 14216
1 146 11975
1 147 11998
1 148 12614
1 149 11640
1 150 12793
1 151 12096
1 152 12487
1 153 13812
1 154 11513
1 155 12251
1 156 12630
1 157 12661
1 158 13593
1 159 14467
1 160 14551
1 161 12508
1 162 11857
1 163 12421
1 164 12065
1 165 10642
1 166 10697
1 167 12337
1 168 13009
1 169 12258
1 170 13140
1 171 12932
1 172 13421
1 173 11719
1 174 11776
1 175 14295
1 176 12112
1 177 12657
1 178 12421
1 179 13226
1 180 12375
1 181 13191
1 182 12335
1 183 11334
1 184 11766
1 185 13597
1 186 12608
1 187 11899
1 188 14425
1 189 12344
1 190 12753
1 191 13308
1 192 13500
1 193 12101
1 194 11952
1 195 13303
1 196 13336
1 197 12006
1 198 12801
1 199 13247
2 0 13244
2 1 15279
2 2 13239
2 3 12919
2 4 12410
2 5 12328
2 6 11571
2 7 13370
2 8 12346
2 9 11832
2 10 12396
2 11 13180
2 12 12710
2 13 12381
2 14 13071
2 15 13218
2 16 13227
2 17 14037
2 18 11380
2 19 12533
2 20 11434
2 21 14460
2 22 13658
2 23 13164
2 24 14549
2 25 13823
2 26 13640
2 27 13293
2 28 12470
2 29 13341
2 30 13498
2 31 11758
2 32 12428
2 33 13475
2 34 14016
2 35 12714
2 36 11741
2 37 14017
2 38 12564
2 39 11625
2 40 14283
2 41 12512
2 42 12504
2 43 12744
2 44 11707
2 45 11973
2 46 10653
2 47 13732
2 48 11700
2 49 13413
2 50 14001
2 51 14125
2 52 13705
2 53 14080
2 54 12393
2 55 12955
2 56 12764
2 57 13918
2 58 13014
2 59 14559
2 60 11970
2 61 11091
2 62 11486
2 63 11226
2 64 11916
2 65 12492
2 66 13219
2 67 11335
2 68 14133
2 69 13463
2 70 14089
2 71 14960
2 72 12139
2 73 12238
2 74 14161
2 75 13485
2 76 14538
2 77 14012
2 78 12804
2 79 13076
2 80 14532
2 81 12066
2 82 12647
2 83 13096
2 84 12768
2 85 12821
2 86 11138
2 87 12764
2 88 11966
2 89 12019
2 90 11937
2 91 13407
2 92 13291
2 93 13462
2 94 12084
2 95 13021
2 96 11575
2 97 14458
2 98 13547
2 99 13455
2 100 13772
2 101 10784
2 102 13507
2 103 13376
2 104 11962
2 105 12060
2 106 15723
2 107 14578
2 108 12448
2 109 13134
2 110 13407
2 111 13365
2 112 13304
2 113 11784
2 114 13422
2 115 13132
2 116 11854
2 117 14762
2 118 11624
2 119 12783
2 120 14918
2 121 12481
2 122 12058
2 123 13476
2 124 12629
2 125 14243
2 126 13476
2 127 11704
2 128 10992
2 129 13269
2 130 13803
2 131 11391
2 132 14488
2 133 13579
2 134 13316
2 135 12832
2 136 11160
2 137 13675
2 138 12913
2 139 11486
2 140 12780
2 141 13671
2 142 12467
2 143 12187
2 144 10721
2 145 13617
2 146 11821
2 147 10549
2 148 13602
2 149 12000
2 150 13687
2 151 12788
2 152 12961
