50 50
0 1 44
0 3 5
0 5 240
0 8 132
0 10 128
0 14 157
0 15 136
0 17 160
0 18 252
0 23 90
0 26 80
0 27 77
0 30 14
0 34 55
0 36 342
0 38 209
0 40 20
0 41 252
0 44 260
0 45 132
0 47 326
1 0 240
1 1 376
1 6 304
1 8 168
1 11 260
1 12 112
1 14 318
1 16 64
1 21 40
1 23 180
1 25 80
1 26 104
1 27 98
1 34 214
1 36 80
1 38 266
1 41 120
1 42 340
1 44 324
1 45 168
1 46 24
1 47 252
2 3 1
2 6 60
2 8 168
2 10 322
2 12 153
2 13 15
2 15 371
2 19 9
2 21 16
2 22 24
2 23 132
2 24 21
2 26 140
2 27 9
2 28 55
2 32 6
2 33 39
2 36 12
2 38 135
2 40 6
2 41 27
2 45 10
2 47 154
3 3 4
3 4 14
3 10 224
3 11 36
3 14 91
3 20 32
3 25 18
3 27 320
3 28 224
3 30 91
3 31 40
3 35 26
3 38 14
3 42 40
3 44 260
3 46 18
4 2 45
4 3 144
4 4 35
4 8 112
4 11 90
4 12 9
4 13 153
4 20 80
4 23 99
4 25 126
4 31 100
4 32 278
4 33 70
4 35 65
4 38 35
4 41 9
4 42 100
4 46 144
5 0 8
5 2 95
5 3 340
5 4 128
5 10 168
5 12 163
5 13 323
5 15 192
5 23 281
5 25 171
5 28 60
5 29 180
5 31 22
5 32 380
5 33 60
5 34 247
5 36 160
5 37 128
5 38 117
5 41 235
5 43 16
5 44 208
5 46 209
5 48 52
5 49 192
6 14 32
6 16 28
6 18 168
6 23 60
6 30 24
6 36 228
6 41 168
7 1 60
7 9 140
7 10 70
7 12 126
7 13 18
7 14 474
7 16 280
7 18 42
7 21 28
7 22 70
7 23 15
7 25 95
7 27 100
7 28 70
7 30 300
7 33 269
7 36 57
7 38 12
7 39 60
7 41 182
7 42 280
7 45 6
7 46 40
7 47 54
8 0 3
8 2 25
8 3 80
8 6 19
8 12 12
8 13 85
8 14 17
8 16 4
8 18 15
8 20 228
8 21 21
8 23 55
8 25 55
8 26 64
8 32 100
8 34 18
8 36 57
8 37 54
8 39 48
8 40 48
8 41 5
8 44 9
8 46 58
9 0 180
9 1 280
9 2 220
9 5 105
9 8 120
9 10 168
9 11 195
9 13 162
9 14 130
9 18 105
9 20 343
9 21 30
9 23 135
9 25 126
9 27 310
9 28 168
9 29 54
9 32 77
9 34 50
9 36 60
9 38 298
9 39 4
9 41 90
9 42 255
9 44 135
9 45 120
9 47 180
9 49 36
10 0 108
10 1 144
10 10 128
10 11 261
10 15 136
10 20 133
10 21 18
10 23 81
10 26 80
10 34 12
10 36 36
10 39 28
10 41 54
10 42 153
10 44 81
10 47 88
11 1 36
11 8 108
11 10 196
11 13 18
11 14 421
11 15 224
11 16 266
11 20 36
11 23 84
11 27 63
11 29 6
11 30 228
11 34 45
11 38 183
11 45 108
11 47 162
11 49 4
12 0 68
12 2 45
12 3 144
12 5 180
12 6 228
12 8 304
12 10 28
12 12 145
12 13 153
12 23 179
12 25 81
12 27 40
12 28 48
12 31 187
12 32 362
12 33 130
12 35 84
12 38 204
12 41 33
12 43 136
12 46 99
12 48 238
13 0 32
13 4 16
13 8 144
13 10 208
13 12 18
13 13 24
13 14 49
13 15 221
13 26 130
13 30 129
13 31 88
13 32 126
13 33 94
13 36 20
13 37 16
13 38 16
13 39 80
13 43 64
13 44 140
13 45 8
13 47 215
13 48 112
14 0 121
14 2 8
14 5 20
14 6 143
14 8 277
14 9 187
14 12 11
14 13 209
14 14 170
14 16 335
14 17 72
14 19 154
14 25 220
14 26 130
14 28 90
14 29 99
14 30 60
14 33 70
14 34 180
14 35 32
14 37 188
14 43 70
14 45 77
14 46 30
15 0 10
15 4 144
15 6 50
15 7 100
15 9 432
15 10 167
15 12 336
15 14 176
15 15 16
15 17 204
15 21 32
15 22 80
15 23 6
15 25 272
15 33 304
15 36 180
15 37 144
15 41 160
15 42 320
15 44 160
16 2 440
16 3 187
16 6 21
16 8 501
16 9 129
16 11 266
16 12 136
16 13 165
16 15 48
16 16 465
16 17 250
16 18 140
16 19 99
16 21 176
16 23 154
16 25 300
16 26 170
16 27 99
16 28 95
16 33 33
16 35 80
16 36 132
16 37 320
16 39 56
16 40 66
16 45 194
16 46 224
17 0 12
17 2 11
17 3 20
17 5 22
17 6 144
17 8 154
17 16 187
17 17 99
17 19 135
17 21 40
17 23 2
17 25 165
17 28 109
17 30 66
17 33 104
17 35 44
17 37 242
17 42 36
17 43 77
17 48 27
18 4 56
18 8 64
18 10 126
18 11 144
18 14 176
18 15 144
18 16 154
18 20 128
18 23 54
18 25 72
18 30 132
18 31 160
18 32 56
18 33 40
18 34 247
18 35 104
18 38 173
18 42 160
18 44 208
18 46 72
19 0 240
19 1 360
19 2 180
19 5 120
19 9 96
19 11 234
19 18 430
19 21 132
19 22 84
19 23 247
19 25 114
19 36 455
19 38 36
19 41 466
19 42 354
19 44 162
19 46 228
19 48 216
20 2 195
20 3 176
20 5 204
20 6 272
20 12 11
20 13 331
20 17 136
20 19 255
20 20 288
20 23 121
20 25 99
20 29 48
20 32 220
20 33 51
20 38 96
20 40 17
20 41 11
20 42 68
20 44 187
20 46 121
20 47 34
20 48 51
20 49 32
21 0 33
21 6 39
21 8 157
21 9 99
21 10 27
21 12 3
21 13 57
21 16 45
21 17 36
21 18 14
21 19 42
21 23 5
21 25 48
21 29 27
21 32 98
21 33 70
21 36 19
21 41 14
21 45 21
22 0 78
22 3 130
22 21 260
22 23 13
22 28 65
23 6 320
23 8 255
23 13 255
23 18 280
23 19 453
23 20 247
23 21 272
23 23 100
23 27 153
23 28 85
23 33 111
23 36 584
23 39 52
23 40 102
23 41 280
23 42 80
23 45 170
23 48 60
24 0 274
24 1 160
24 6 182
24 8 210
24 9 238
24 11 130
24 12 14
24 13 266
24 16 210
24 18 70
24 19 196
24 21 20
24 23 115
24 29 126
24 36 135
24 41 130
24 42 170
24 44 90
24 45 98
25 0 153
25 1 128
25 2 20
25 3 54
25 9 3
25 11 284
25 12 17
25 13 90
25 15 6
25 18 45
25 21 79
25 23 72
25 26 153
25 28 90
25 29 270
25 30 300
25 31 132
25 33 105
25 34 129
25 36 203
25 37 162
25 38 114
25 39 300
25 40 144
25 41 372
25 42 136
25 43 96
25 44 168
25 45 30
25 47 270
25 48 204
25 49 288
26 0 88
26 4 56
26 5 24
26 6 104
26 8 120
26 9 136
26 10 192
26 12 71
26 13 224
26 15 204
26 16 120
26 17 16
26 19 112
26 26 120
26 29 72
26 30 240
26 33 12
26 34 266
26 36 70
26 37 56
26 38 174
26 39 240
26 40 2
26 44 246
26 45 80
26 47 352
27 0 2
27 4 14
27 6 10
27 7 20
27 8 32
27 11 36
27 12 6
27 13 18
27 14 102
27 20 32
27 22 16
27 25 78
27 26 78
27 30 60
27 31 40
27 32 28
27 33 23
27 34 108
27 35 26
27 38 26
27 39 60
27 42 40
27 44 32
27 45 6
27 46 36
27 47 54
28 0 132
28 1 192
28 4 140
28 6 76
28 10 240
28 11 559
28 14 256
28 15 255
28 16 224
28 18 112
28 20 320
28 21 22
28 23 139
28 25 180
28 26 150
28 29 60
28 30 192
28 31 400
28 32 44
28 33 72
28 35 260
28 36 196
28 38 140
28 41 178
28 42 587
28 43 48
28 44 99
28 45 36
28 46 180
28 47 165
28 48 56
29 1 36
29 2 30
29 3 32
29 6 152
29 9 67
29 10 36
29 12 75
29 13 34
29 15 6
29 16 32
29 17 48
29 20 95
29 22 42
29 23 22
29 25 139
29 32 40
29 39 20
29 41 2
29 44 72
29 46 46
30 0 230
30 2 335
30 3 502
30 4 70
30 5 256
30 6 221
30 8 255
30 9 417
30 11 180
30 12 36
30 13 646
30 16 525
30 17 24
30 18 371
30 19 238
30 20 160
30 21 205
30 23 209
30 25 333
30 26 367
30 29 153
30 31 200
30 32 424
30 35 130
30 36 289
30 37 198
30 38 118
30 40 179
30 41 179
30 42 264
30 44 33
30 45 119
30 46 539
30 47 6
30 48 288
31 2 340
31 3 209
31 9 163
31 10 63
31 12 289
31 15 102
31 16 285
31 17 84
31 25 112
31 26 190
31 28 84
31 48 56
32 0 16
32 2 112
32 3 55
32 4 112
32 9 90
32 11 288
32 12 81
32 14 495
32 16 299
32 20 256
32 21 74
32 25 144
32 26 50
32 30 332
32 31 364
32 33 171
32 35 208
32 38 112
32 41 226
32 42 500
32 43 32
32 44 408
32 46 144
32 48 56
33 2 40
33 3 48
33 5 12
33 9 6
33 12 34
33 13 144
33 14 160
33 15 12
33 16 140
33 17 8
33 20 288
33 28 80
33 29 288
33 30 120
33 33 80
33 38 96
33 40 1
33 41 288
33 44 11
33 47 2
33 48 32
33 49 288
34 2 13
34 8 398
34 9 176
34 10 9
34 12 450
34 13 78
34 14 397
34 16 117
34 17 129
34 18 353
34 21 32
34 23 255
34 25 380
34 28 91
34 29 78
34 30 260
34 33 317
34 35 52
34 36 285
34 37 208
34 38 322
34 39 260
34 41 424
34 42 320
34 45 26
34 47 234
35 1 12
35 2 28
35 3 198
35 8 36
35 11 323
35 14 39
35 16 525
35 17 85
35 18 170
35 21 14
35 23 187
35 26 180
35 27 21
35 34 15
35 38 57
35 41 34
35 44 2
35 45 36
35 46 272
35 47 54
36 0 240
36 1 320
36 2 70
36 8 196
36 11 260
36 17 126
36 21 68
36 23 180
36 25 210
36 34 95
36 35 56
36 36 80
36 37 224
36 38 45
36 41 188
36 42 340
36 44 264
37 2 8
37 5 48
37 6 240
37 8 352
37 11 12
37 13 240
37 17 104
37 19 369
37 21 256
37 25 120
37 27 144
37 28 10
37 33 93
37 34 1
37 35 32
37 36 192
37 37 128
37 40 100
37 42 60
37 44 44
37 45 160
37 47 8
37 48 45
38 3 48
38 28 80
38 29 240
38 33 80
38 41 288
38 48 32
38 49 256
39 0 253
39 6 647
39 8 585
39 9 323
39 12 19
39 13 361
39 15 140
39 16 285
39 19 266
39 22 160
39 24 140
39 29 171
39 31 121
39 32 40
39 33 240
39 43 88
39 45 133
39 48 154
40 0 9
40 5 276
40 6 273
40 7 90
40 10 28
