50 50
0 0 6159
0 1 5985
0 2 6628
0 3 5738
0 4 5850
0 5 5785
0 6 4862
0 7 5283
0 8 6155
0 9 5949
0 10 6512
0 11 5047
0 12 6119
0 13 5646
0 14 5540
0 15 5902
0 16 5521
0 17 5534
0 18 5474
0 19 5455
0 20 5550
0 21 5003
0 22 5717
0 23 4788
0 24 5146
0 25 5423
0 26 5857
0 27 5953
0 28 6226
0 29 5717
0 30 5554
0 31 4852
0 32 5223
0 33 5185
0 34 6198
0 35 5236
0 36 5560
0 37 5374
0 38 4644
0 39 5446
0 40 5036
0 41 5268
0 42 4748
0 43 5542
0 44 6094
0 45 5430
0 46 5598
0 47 5351
0 48 5698
0 49 5928
1 0 5676
1 1 5886
1 2 6265
1 3 5773
1 4 5570
1 5 5260
1 6 4513
1 7 4846
1 8 5325
1 9 6203
1 10 6289
1 11 4875
1 12 5369
1 13 5258
1 14 5294
1 15 5904
1 16 5403
1 17 4959
1 18 5358
1 19 5501
1 20 4793
1 21 5218
1 22 5393
1 23 4982
1 24 4921
1 25 4783
1 26 4911
1 27 5308
1 28 5753
1 29 5872
1 30 5597
1 31 4946
1 32 5242
1 33 4985
1 34 5674
1 35 5061
1 36 5126
1 37 5481
1 38 4211
1 39 5317
1 40 4615
1 41 5466
1 42 4477
1 43 5808
1 44 5628
1 45 4990
1 46 5543
1 47 5476
1 48 5340
1 49 5448
2 0 6649
2 1 5765
2 2 6615
2 3 6108
2 4 5604
2 5 5737
2 6 5366
2 7 5334
2 8 5588
2 9 5972
2 10 6574
2 11 5388
2 12 6309
2 13 5662
2 14 5337
2 15 6515
2 16 5518
2 17 5934
2 18 5710
2 19 5935
2 20 5058
2 21 4949
2 22 6117
2 23 5107
2 24 5381
2 25 5511
2 26 5638
2 27 5906
2 28 5934
2 29 6214
2 30 5919
2 31 5265
2 32 5541
2 33 5765
2 34 6421
2 35 5569
2 36 5005
2 37 5905
2 38 4599
2 39 5939
2 40 5255
2 41 5777
2 42 5034
2 43 5747
2 44 5539
2 45 5593
2 46 5921
2 47 5690
2 48 5672
2 49 6023
3 0 6428
3 1 5940
3 2 6499
3 3 5983
3 4 5900
3 5 5936
3 6 4753
3 7 5410
3 8 6104
3 9 6102
3 10 6582
3 11 5421
3 12 6028
3 13 5752
3 14 5705
3 15 5995
3 16 6024
3 17 5736
3 18 5709
3 19 6027
3 20 5345
3 21 6095
3 22 6163
3 23 5422
3 24 5534
3 25 5468
3 26 6175
3 27 5990
3 28 6279
3 29 6205
3 30 6036
3 31 5756
3 32 5466
3 33 5787
3 34 5963
3 35 5840
3 36 5238
3 37 5722
3 38 4718
3 39 6352
3 40 5108
3 41 5654
3 42 5165
3 43 6316
3 44 5868
3 45 5551
3 46 5950
3 47 6420
3 48 5769
3 49 6426
4 0 6327
4 1 5912
4 2 6367
4 3 5602
4 4 5472
4 5 5545
4 6 4777
4 7 4868
4 8 5362
4 9 5918
4 10 6531
4 11 4988
4 12 5434
4 13 5456
4 14 5430
4 15 5710
4 16 5144
4 17 5878
4 18 5401
4 19 5593
4 20 5268
4 21 4937
4 22 5061
4 23 4847
4 24 4926
4 25 5583
4 26 5983
4 27 5754
4 28 5636
4 29 5853
4 30 5006
4 31 5019
4 32 5380
4 33 5565
4 34 5942
4 35 5118
4 36 5639
4 37 4951
4 38 4373
4 39 5625
4 40 4910
4 41 5871
4 42 4593
4 43 5373
4 44 5727
4 45 5019
4 46 5899
4 47 5504
4 48 4637
4 49 5799
5 0 6327
5 1 5846
5 2 6611
5 3 5631
5 4 5706
5 5 5144
5 6 4776
5 7 5189
5 8 5941
5 9 6247
5 10 6902
5 11 4979
5 12 5454
5 13 5003
5 14 5871
5 15 6446
5 16 5205
5 17 5878
5 18 5572
5 19 5219
5 20 5255
5 21 5198
5 22 6041
5 23 4689
5 24 4930
5 25 5811
5 26 5926
5 27 5363
5 28 6237
5 29 6272
5 30 6093
5 31 5243
5 32 5625
5 33 5143
5 34 5878
5 35 5192
5 36 5593
5 37 6050
5 38 4162
5 39 5727
5 40 5321
5 41 5464
5 42 4903
5 43 5830
5 44 5964
5 45 5401
5 46 5987
5 47 5342
5 48 5741
5 49 5626
6 0 6453
6 1 5776
6 2 6585
6 3 5948
6 4 6103
6 5 6165
6 6 4753
6 7 5619
6 8 5868
6 9 5997
6 10 6559
6 11 5129
6 12 5534
6 13 5526
6 14 5712
6 15 6072
6 16 5469
6 17 6001
6 18 5633
6 19 6146
6 20 5514
6 21 5503
6 22 5812
6 23 5108
6 24 5387
6 25 5898
6 26 6397
6 27 5929
6 28 5952
6 29 6189
6 30 5328
6 31 4961
6 32 5817
6 33 5668
6 34 6285
6 35 5735
6 36 5954
6 37 5821
6 38 4931
6 39 6117
6 40 5236
6 41 6061
6 42 5313
6 43 5974
6 44 6335
6 45 5064
6 46 5559
6 47 6243
6 48 5303
6 49 6325
7 0 6554
7 1 5850
7 2 6748
7 3 5693
7 4 5944
7 5 5984
7 6 4549
7 7 5211
7 8 5735
7 9 6354
7 10 6752
7 11 5347
7 12 5853
7 13 5657
7 14 5460
7 15 6310
7 16 5577
7 17 5834
7 18 5948
7 19 5845
7 20 5005
7 21 5861
7 22 5903
7 23 4977
7 24 5046
7 25 5566
7 26 5725
7 27 5541
7 28 6523
7 29 6280
7 30 6125
7 31 5646
7 32 5694
7 33 5280
7 34 6140
7 35 5600
7 36 5378
7 37 5638
7 38 4184
7 39 6294
7 40 5118
7 41 5796
7 42 4606
7 43 5655
7 44 5667
7 45 5661
7 46 5568
7 47 6191
7 48 5547
7 49 6042
8 0 5624
8 1 5221
8 2 5728
8 3 5583
8 4 5406
8 5 5106
8 6 4313
8 7 4778
8 8 5205
8 9 5578
8 10 6090
8 11 5029
8 12 5003
8 13 4896
8 14 5316
8 15 5282
8 16 4283
8 17 5651
8 18 5091
8 19 4937
8 20 4684
8 21 4933
8 22 4890
8 23 3946
8 24 4593
8 25 4936
8 26 5061
8 27 4814
8 28 5951
8 29 5513
8 30 5310
8 31 4937
8 32 4726
8 33 4440
8 34 5814
8 35 4982
8 36 4923
8 37 5424
8 38 3642
8 39 5289
8 40 4491
8 41 4574
8 42 4623
8 43 5150
8 44 5307
8 45 4632
8 46 4990
8 47 5391
8 48 5027
8 49 5631
9 0 5586
9 1 5980
9 2 6219
9 3 5885
9 4 5333
9 5 5810
9 6 4556
9 7 4903
9 8 6021
9 9 5700
9 10 5994
9 11 4989
9 12 5810
9 13 4893
9 14 5608
9 15 5733
9 16 4973
9 17 5248
9 18 5163
9 19 5180
9 20 5529
9 21 5078
9 22 5610
9 23 4608
9 24 5534
9 25 5379
9 26 5851
9 27 5698
9 28 6285
9 29 6273
9 30 5456
9 31 4819
9 32 5212
9 33 5192
9 34 6051
9 35 5190
9 36 5076
9 37 5191
9 38 4425
9 39 5893
9 40 4950
9 41 5266
9 42 4649
9 43 5519
9 44 6189
9 45 4816
9 46 5748
9 47 5552
9 48 5275
9 49 5991
10 0 6310
10 1 6246
10 2 6741
10 3 6422
10 4 5683
10 5 5672
10 6 4822
10 7 5318
10 8 5650
10 9 5813
10 10 6428
10 11 4721
10 12 6061
10 13 5304
10 14 5458
10 15 6204
10 16 5175
10 17 6001
10 18 5297
10 19 5707
10 20 5690
10 21 5350
10 22 5915
10 23 4888
10 24 5697
10 25 5631
10 26 6215
10 27 5715
10 28 6257
10 29 6143
10 30 5576
10 31 4853
10 32 5702
10 33 5353
10 34 6262
10 35 5157
10 36 5945
10 37 5664
10 38 4549
10 39 5636
10 40 5003
10 41 5814
10 42 5316
10 43 6096
10 44 6497
10 45 5299
10 46 5803
10 47 5956
10 48 5467
10 49 5654
11 0 5599
11 1 4983
11 2 5367
11 3 5004
11 4 5151
11 5 5218
11 6 4469
11 7 4466
11 8 5261
11 9 5055
11 10 5860
11 11 4866
11 12 5591
11 13 5191
11 14 4984
11 15 5117
11 16 4825
11 17 5387
11 18 5123
11 19 5053
11 20 4663
11 21 4588
11 22 5226
11 23 4499
11 24 4428
11 25 4380
11 26 5110
11 27 5079
11 28 5169
11 29 5721
11 30 4923
11 31 4551
11 32 4671
11 33 5002
11 34 5649
11 35 4885
11 36 4612
11 37 5055
11 38 3781
11 39 5233
11 40 4842
11 41 4952
11 42 4172
11 43 4611
11 44 5502
11 45 4670
11 46 4954
11 47 4893
11 48 5179
11 49 5585
12 0 5957
12 1 5389
12 2 5924
12 3 6038
12 4 5419
12 5 5376
12 6 4628
12 7 4719
12 8 5257
12 9 5987
12 10 5801
12 11 5174
12 12 5400
12 13 4979
12 14 5605
12 15 5406
12 16 4999
12 17 5531
12 18 5276
12 19 5061
12 20 4905
12 21 5017
12 22 4888
12 23 4126
12 24 4998
12 25 5594
12 26 5150
12 27 5435
12 28 5862
12 29 5862
12 30 5219
12 31 4899
12 32 5323
12 33 4853
12 34 5988
12 35 5284
12 36 5049
12 37 5134
12 38 4078
12 39 5514
12 40 4734
12 41 4581
12 42 4136
12 43 5492
12 44 5574
12 45 4853
