25 25
0 0 2887
0 1 3695
0 2 2609
0 3 3876
0 4 2748
0 5 3175
0 6 2685
0 7 3505
0 8 2522
0 9 3420
0 10 3200
0 11 2630
0 12 3055
0 13 2467
0 14 2799
0 15 2427
0 16 2923
0 17 3903
0 18 3586
0 19 3700
0 20 3072
0 21 3411
0 22 3676
0 23 2691
0 24 2599
1 0 2731
1 1 3120
1 2 2421
1 3 3489
1 4 2629
1 5 2773
1 6 2272
1 7 3463
1 8 2480
1 9 2744
1 10 3353
1 11 2257
1 12 2669
1 13 2460
1 14 2235
1 15 2245
1 16 2752
1 17 3800
1 18 3744
1 19 3514
1 20 2724
1 21 3278
1 22 3468
1 23 2331
1 24 2620
2 0 2130
2 1 2868
2 2 2265
2 3 3476
2 4 2043
2 5 2692
2 6 1885
2 7 3109
2 8 1993
2 9 2331
2 10 2491
2 11 2048
2 12 2770
2 13 2387
2 14 2226
2 15 1995
2 16 2373
2 17 3272
2 18 2759
2 19 3227
2 20 3203
2 21 2779
2 22 2901
2 23 1979
2 24 1872
3 0 2304
3 1 2692
3 2 2060
3 3 2856
3 4 2331
3 5 2225
3 6 1943
3 7 2681
3 8 2025
3 9 2243
3 10 2615
3 11 2028
3 12 2112
3 13 2015
3 14 1750
3 15 1709
3 16 2151
3 17 3156
3 18 3039
3 19 2707
3 20 2160
3 21 2591
3 22 2948
3 23 1986
3 24 2044
4 0 2263
4 1 2851
4 2 2178
4 3 2950
4 4 2273
4 5 2393
4 6 2150
4 7 2691
4 8 1868
4 9 2755
4 10 2582
4 11 2108
4 12 2154
4 13 2118
4 14 1948
4 15 1809
4 16 2328
4 17 2926
4 18 2646
4 19 2870
4 20 2496
4 21 2489
4 22 2706
4 23 2033
4 24 2042
5 0 2508
5 1 3016
5 2 1904
5 3 3444
5 4 2274
5 5 2669
5 6 2043
5 7 3367
5 8 2480
5 9 2779
5 10 3185
5 11 2297
5 12 2457
5 13 2077
5 14 2377
5 15 2108
5 16 2482
5 17 3408
5 18 3238
5 19 3352
5 20 2716
5 21 3477
5 22 3065
5 23 2269
5 24 2274
6 0 3030
6 1 3285
6 2 2324
6 3 3420
6 4 2308
6 5 3018
6 6 2074
6 7 3050
6 8 2452
6 9 3067
6 10 3244
6 11 2499
6 12 2855
6 13 2414
6 14 2588
6 15 2073
6 16 2759
6 17 3733
6 18 3518
6 19 3519
6 20 2579
6 21 3399
6 22 3609
6 23 2533
6 24 2617
7 0 2465
7 1 2847
7 2 2027
7 3 3191
7 4 2482
7 5 2611
7 6 2203
7 7 3089
7 8 2225
7 9 2656
7 10 2890
7 11 2440
7 12 2583
7 13 2239
7 14 2094
7 15 1924
7 16 2777
7 17 3485
7 18 3051
7 19 2899
7 20 2497
7 21 3020
7 22 2977
7 23 2176
7 24 2282
8 0 2856
8 1 3060
8 2 2537
8 3 3308
8 4 2700
8 5 2880
8 6 2539
8 7 3231
8 8 2349
8 9 3136
8 10 3244
8 11 2323
8 12 2934
8 13 2698
8 14 2374
8 15 2345
8 16 3108
8 17 3743
8 18 3475
8 19 3528
8 20 2673
8 21 3093
8 22 3705
8 23 2656
8 24 2842
9 0 2585
9 1 2824
9 2 2469
9 3 3018
9 4 2275
9 5 2531
9 6 1917
9 7 3098
9 8 2188
9 9 2625
9 10 3048
9 11 2070
9 12 2687
9 13 2279
9 14 2275
9 15 2190
